Customer ID,Churn Label,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason
4581URTT,No,4,15,49.8,24,35.2,Yes,yes,0,0,0,No,0,CO,7581236965,Male,57,No,No,Yes,3,No,Month-to-Month,Credit Card,9,35,,
8864PTFD,No,72,232,577.4,0,0,No,no,0,0,7,Yes,0,MA,9884799514,Male,46,No,No,Yes,4,Yes,Two Year,Credit Card,31,2222,,
4763HJCN,No,1,3,9,0,0,No,no,0,0,15,Yes,0,MS,9135847273,Male,60,No,No,Yes,6,No,Month-to-Month,Direct Debit,18,18,,
9797ZHGT,No,30,144,274.1,0,0,No,no,0,0,8,Yes,0,DE,8261105990,Male,68,No,Yes,Yes,2,No,One Year,Paper Check,31,938,,
6598NNNB,No,16,17,65.3,0,0,No,no,0,0,10,Yes,0,DE,9833026152,Female,62,No,No,Yes,2,No,Month-to-Month,Direct Debit,23,370,,
0873FSAZ,No,41,61,165.3,0,0,No,no,0,0,0,No,0,AZ,7193554752,Female,29,Yes,No,Yes,3,No,Two Year,Credit Card,9,384,,
4589XYSY,No,5,22,49,0,0,No,no,0,0,0,No,0,NM,8572142364,Female,40,No,No,Yes,2,No,Month-to-Month,Credit Card,8,44,,
1756YCXA,No,10,52,159.8,0,0,No,no,0,0,15,Yes,0,NH,9051929423,Female,22,Yes,No,Yes,2,No,Month-to-Month,Direct Debit,28,275,,
5190KFPF,No,17,106,250,0,0,No,no,0,0,4,Yes,0,AR,8309245533,Female,48,No,No,Yes,6,Yes,Month-to-Month,Direct Debit,41,677,,
6517VSTJ,No,18,71,144,0,0,No,no,0,0,14,Yes,0,MO,7933869264,Female,48,No,No,Yes,4,No,Month-to-Month,Direct Debit,22,393,,
8115RDXG,No,8,40,88.2,0,0,No,no,0,0,41,Yes,0,GA,8079800809,Male,26,Yes,No,Yes,6,Yes,Month-to-Month,Direct Debit,37,298,,
9002VKFY,No,5,34,77,25,48,Yes,no,9.6,0,0,No,0,UT,9909502730,Male,56,No,No,Yes,2,No,Month-to-Month,Paper Check,10,54,,
2711KNSV,No,36,100,252.9,180,421.2,Yes,no,105.3,0,6,Yes,0,UT,9178858926,Male,82,No,Yes,Yes,2,No,One Year,Direct Debit,31,1133,,
9181IWNV,No,7,56,117.1,14,53.2,Yes,no,26.6,0,18,Yes,0,GA,7343528116,Female,46,No,No,Yes,3,Yes,Month-to-Month,Direct Debit,23,166,,
3395SLWY,No,11,32,91.9,66,127.6,Yes,no,31.9,0,0,No,0,HI,7614066222,Male,51,No,No,Yes,6,No,Two Year,Credit Card,7,83,,
9231ZARN,No,73,219,362.8,146,489.1,Yes,no,97.8,0,7,Yes,0,UT,8710436537,Male,60,No,No,Yes,5,No,Two Year,Credit Card,35,2546,,
7918MIMI,No,63,97,251.8,441,806.4,Yes,no,268.8,0,19,Yes,0,IN,9059773794,Male,41,No,No,Yes,2,Yes,Two Year,Direct Debit,39,2468,,
7442WYYL,No,51,343,772.2,153,474.3,Yes,yes,0,0,7,Yes,0,MI,9433493046,Female,58,No,No,Yes,3,Yes,Month-to-Month,Direct Debit,34,1741,,
6611WMPL,No,11,48,163.8,55,125.4,Yes,no,31.4,0,6,Yes,0,OH,9668739975,Male,67,No,Yes,Yes,5,Yes,Month-to-Month,Paper Check,40,437,,
3069BZPA,No,66,185,397.9,132,765.6,Yes,no,153.1,0,5,Yes,0,WV,7874585058,Male,36,No,No,Yes,3,Yes,One Year,Direct Debit,45,2967,,
4655GBNW,No,55,213,606.4,275,506,Yes,no,126.5,0,10,Yes,0,KY,7127400125,Male,29,Yes,No,Yes,3,No,Month-to-Month,Direct Debit,30,1670,,
9075XEDX,No,73,219,580.5,219,912.5,Yes,no,304.2,0,4,No,52,MI,9477450650,Male,74,No,Yes,Yes,5,Yes,Two Year,Credit Card,61,4392,,
3897IPOC,No,57,292,573.4,399,678.3,Yes,no,169.6,0,17,Yes,0,NJ,8252689481,Male,33,No,No,Yes,4,No,One Year,Credit Card,28,1581,,
4052AJRN,No,35,346,560.8,140,301,Yes,no,150.5,0,0,No,0,ID,7294850192,Male,50,No,No,Yes,4,No,Two Year,Credit Card,8,287,,
6107RQUC,No,23,112,325.5,92,179.4,Yes,no,89.7,0,0,No,0,NY,9221636646,Female,49,No,No,Yes,6,No,Two Year,Credit Card,7,164,,
3408YHBB,No,68,353,949.8,204,455.6,Yes,no,113.9,0,0,No,0,AL,9881143313,Male,50,No,No,Yes,4,No,Two Year,Credit Card,9,641,,
0703WTCZ,No,69,641,1033.1,207,372.6,Yes,no,186.3,0,4,No,32,OK,8420816076,Male,85,No,Yes,Yes,6,Yes,One Year,Credit Card,52,3615,,
2686CENF,No,73,234,437.6,146,569.4,Yes,no,113.9,0,13,Yes,0,AL,9165623611,Female,46,No,No,Yes,4,Yes,Two Year,Direct Debit,45,3307,,
6612TNQD,No,34,170,503,102,404.6,Yes,no,202.3,0,4,Yes,0,RI,8212655418,Male,57,No,No,Yes,6,No,One Year,Direct Debit,21,709,,
1854WFOV,No,72,110,288.9,216,568.8,Yes,no,284.4,0,26,Yes,0,AK,7788196600,Male,43,No,No,Yes,5,Yes,Two Year,Direct Debit,30,2155,,
7882NBXR,No,71,163,355.6,142,816.5,Yes,no,204.1,0,12,No,68,NY,9621026333,Female,28,Yes,No,Yes,2,Yes,Two Year,Direct Debit,42,3000,,
5754NZGW,No,60,306,894,240,612,Yes,no,306,0,0,No,0,GA,8503123935,Male,45,No,No,Yes,6,No,Two Year,Direct Debit,7,423,,
3228UDAL,No,20,195,281.5,120,202,Yes,yes,0,0,0,No,0,UT,7479301677,Female,29,Yes,No,Yes,2,No,Two Year,Credit Card,13,259,,
4574SKUQ,No,7,44,118.5,35,63.7,Yes,no,31.9,0,26,Yes,0,WY,9734648675,Male,67,No,Yes,Yes,2,No,Month-to-Month,Credit Card,30,220,,
2202ZURT,No,59,235,471.3,295,643.1,Yes,no,128.6,0,4,Yes,0,ID,9799946326,Male,48,No,No,Yes,2,Yes,Two Year,Credit Card,28,1627,,
3390UZXE,No,16,58,163.6,80,180.8,Yes,no,60.3,0,10,No,51,AZ,8894346498,Male,25,Yes,No,Yes,2,No,One Year,Direct Debit,52,853,,
0230DICC,No,57,252,630.4,114,587.1,Yes,no,293.6,0,0,No,0,DE,9494914553,Female,31,No,No,Yes,3,No,Two Year,Credit Card,9,532,,
1758IESD,No,31,122,345.8,186,424.7,Yes,no,212.4,0,30,Yes,0,FL,7443718224,Male,29,Yes,No,Yes,2,Yes,One Year,Direct Debit,40,1259,,
6262XPYC,No,1,3,11,2,10.3,Yes,no,2.1,0,0,No,0,ME,9338283459,Female,66,No,Yes,Yes,6,No,Month-to-Month,Credit Card,7,7,,
5402NCHR,No,65,316,654.4,260,299,Yes,no,59.8,0,6,Yes,0,WV,8548206033,Female,33,No,No,Yes,5,No,One Year,Direct Debit,38,2475,,
6106VOTH,No,73,286,870.1,365,773.8,Yes,no,193.5,0,19,No,19,WY,8962560789,Male,46,No,No,Yes,2,Yes,Two Year,Direct Debit,52,3755,,
8825VLKN,No,66,142,330.2,396,508.2,Yes,no,254.1,1,0,No,0,OR,8032111828,Male,61,No,No,Yes,6,No,Two Year,Credit Card,8,504,,
6956SKNL,No,10,17,52.5,40,128,Yes,no,32,2,18,Yes,0,KS,9019543561,Male,78,No,Yes,Yes,2,No,One Year,Direct Debit,12,122,,
0088QDAI,No,39,101,197.3,117,413.4,Yes,no,206.7,2,11,Yes,0,ME,7505373484,Male,60,No,No,Yes,2,Yes,One Year,Direct Debit,35,1398,,
4704FUAL,No,64,268,637.9,256,505.6,Yes,no,252.8,1,0,No,0,ND,9797704031,Male,54,No,No,Yes,2,No,Two Year,Direct Debit,8,489,,
9620DOEB,No,16,48,125.1,64,224,Yes,no,74.7,0,0,No,0,CO,7319138384,Female,23,Yes,No,Yes,4,No,Month-to-Month,Direct Debit,13,202,,
0927IILK,No,33,76,163,33,303.6,Yes,no,101.2,1,0,No,0,AR,7505250581,Male,36,No,No,Yes,5,No,Two Year,Credit Card,10,318,,
7804WNUA,No,60,176,419.1,240,468,Yes,no,156,0,0,No,0,ND,7850441202,Female,36,No,No,Yes,6,No,Two Year,Direct Debit,6,379,,
6487RNBN,No,52,371,627.5,312,618.8,Yes,no,154.7,1,0,No,0,CT,9277287413,Male,36,No,No,Yes,4,No,Two Year,Credit Card,7,372,,
6793AMSG,No,47,86,283.8,517,394.8,Yes,no,197.4,1,11,No,38,NH,8153484272,Male,69,No,Yes,Yes,3,No,One Year,Direct Debit,42,1989,,
1702CEOI,No,28,75,193.3,84,271.6,Yes,no,67.9,0,7,Yes,0,DC,7888092014,Male,58,No,No,Yes,3,Yes,Month-to-Month,Credit Card,39,1088,,
4292UZXK,No,14,62,148.9,28,96.6,Yes,no,32.2,1,6,Yes,0,VA,9753703198,Female,57,No,No,Yes,3,No,Month-to-Month,Paper Check,36,488,,
7293LCWA,No,4,19,48.4,8,36.8,Yes,no,7.4,0,24,Yes,0,NJ,9430814820,Female,20,Yes,No,Yes,5,No,Month-to-Month,Direct Debit,28,123,,
0534EWKV,No,25,69,176.3,125,180,Yes,no,60,1,15,Yes,0,IN,9218912667,Male,55,No,No,Yes,4,No,Month-to-Month,Direct Debit,25,625,,
4086ONYS,No,33,171,490.2,0,0,No,yes,0,1,4,Yes,0,DC,9490558058,Male,47,No,No,Yes,5,Yes,Month-to-Month,Credit Card,15,485,,
6390YPYY,No,7,20,50.6,28,88.9,Yes,no,17.8,0,6,Yes,0,CO,7224352697,Male,46,No,No,Yes,2,Yes,Month-to-Month,Credit Card,30,218,,
4586OCHA,No,2,14,34.4,8,21,Yes,no,5.3,1,27,Yes,0,AL,9172655083,Female,57,No,No,Yes,2,No,Month-to-Month,Credit Card,19,43,,
8497QVPT,No,5,42,73.8,0,0,No,yes,0,0,10,Yes,0,WV,8879153788,Female,48,No,No,Yes,2,No,Month-to-Month,Credit Card,22,109,,
7565MPHA,No,28,150,441.4,112,263.2,Yes,no,52.6,0,11,Yes,0,WI,7639808685,Male,52,No,No,Yes,2,No,Month-to-Month,Credit Card,21,568,,
7161QZBW,No,20,58,119.2,0,0,No,yes,0,2,0,No,0,VA,8022032894,Female,50,No,No,Yes,6,No,Month-to-Month,Direct Debit,9,180,,
0283YVCJ,No,1,3,8,5,14.6,Yes,no,3.7,0,0,No,0,GA,7486465741,Female,21,Yes,No,Yes,2,No,Month-to-Month,Direct Debit,10,10,,
7457DWYU,No,55,161,490.9,330,363,Yes,no,121,0,19,No,8,UT,7481462283,Female,40,No,No,Yes,2,Yes,One Year,Direct Debit,40,2166,,
5815VHDP,No,15,76,174.9,60,183,Yes,no,61,2,0,No,0,FL,9407905312,Female,46,No,No,Yes,6,No,Month-to-Month,Credit Card,9,136,,
3526MWUO,No,32,67,225.2,96,316.8,Yes,no,63.4,1,38,Yes,0,ME,9986024990,Male,38,No,No,Yes,5,Yes,Month-to-Month,Direct Debit,13,434,,
8872VVHF,No,38,50,153.9,76,448.4,Yes,no,224.2,0,0,No,0,NH,9252320604,Male,43,No,No,Yes,2,No,Two Year,Credit Card,8,322,,
5976ELQZ,No,38,90,225.7,114,387.6,Yes,no,193.8,1,3,Yes,0,IN,9691325185,Female,32,No,No,Yes,6,No,Month-to-Month,Direct Debit,38,1431,,
1995UAWD,No,62,328,557.3,186,613.8,Yes,no,153.5,0,27,Yes,0,GA,7436348822,Male,75,No,Yes,Yes,5,No,One Year,Direct Debit,39,2438,,
9021LSVM,No,73,271,585.6,365,795.7,Yes,no,159.1,2,8,Yes,0,WA,9378346269,Female,55,No,No,Yes,6,Yes,Two Year,Direct Debit,52,3828,,
4724EZGP,No,62,495,997.4,186,923.8,Yes,no,231,1,3,Yes,0,MO,7726459649,Male,57,No,No,Yes,3,Yes,Two Year,Direct Debit,43,2696,,
0521IEZA,No,5,9,23,0,0,No,yes,0,2,0,No,0,NE,7275942753,Male,43,No,No,Yes,4,No,Two Year,Credit Card,13,59,,
1293MPGR,No,57,288,803.4,342,632.7,Yes,no,316.4,0,37,Yes,0,MA,8441580292,Male,26,Yes,No,Yes,3,Yes,One Year,Credit Card,51,2903,,
7842OZTM,No,64,241,636.1,192,697.6,Yes,no,348.8,0,0,No,0,OK,8186909951,Male,67,No,Yes,Yes,6,No,Two Year,Credit Card,9,563,,
2539JLNJ,No,46,207,464.8,138,478.4,Yes,no,159.5,2,3,Yes,0,WA,8891723366,Male,32,No,No,Yes,6,Yes,Two Year,Direct Debit,49,2291,,
7710FEOW,No,36,163,462.9,144,198,Yes,no,99,1,10,Yes,0,CO,7811625114,Male,25,Yes,No,Yes,5,No,One Year,Credit Card,30,1055,,
0557CKQP,No,32,164,411,64,384,Yes,no,192,0,19,Yes,0,VT,8187041485,Male,36,No,No,Yes,6,Yes,Month-to-Month,Direct Debit,37,1165,,
9732DFTD,No,9,41,102.8,36,135,Yes,no,67.5,1,0,No,0,CO,9147297275,Female,26,Yes,No,Yes,3,No,Month-to-Month,Paper Check,10,83,,
9346FKVL,No,74,477,1035.6,222,784.4,Yes,no,392.2,0,7,Yes,0,IA,8761751121,Male,43,No,No,Yes,2,Yes,One Year,Direct Debit,49,3591,,
4126EOSK,No,71,267,785.2,284,745.5,Yes,no,248.5,2,0,No,0,MO,7303035327,Male,24,Yes,No,Yes,3,No,Two Year,Direct Debit,12,887,,
4412WRLH,No,32,154,220.6,64,345.6,Yes,no,69.1,0,4,Yes,0,NC,7920817948,Female,58,No,No,Yes,5,Yes,Month-to-Month,Direct Debit,21,665,,
5560MPFR,No,68,566,1085.6,340,530.4,Yes,no,176.8,1,13,Yes,0,ME,9480382139,Female,31,No,No,Yes,5,No,Two Year,Credit Card,45,3069,,
6063MVXJ,No,29,176,411,145,191.4,Yes,no,47.9,2,19,Yes,0,HI,8261434356,Female,57,No,No,Yes,2,Yes,One Year,Direct Debit,44,1286,,
6842IDVE,No,13,63,190.1,65,84.5,Yes,no,16.9,1,10,No,5,IA,7894049409,Female,54,No,No,Yes,6,No,Month-to-Month,Direct Debit,11,144,,
2804ELFZ,No,54,359,705,324,496.8,Yes,no,124.2,1,25,Yes,0,NV,7263382932,Female,60,No,No,Yes,2,No,Month-to-Month,Direct Debit,50,2703,,
7654DNHX,No,4,12,41.6,20,53.6,Yes,no,13.4,1,0,No,0,NJ,8975625383,Male,42,No,No,Yes,4,No,Month-to-Month,Paper Check,8,32,,
0421SNKK,No,32,86,253.7,128,352,Yes,no,176,3,15,Yes,0,MN,8618431195,Female,64,No,No,Yes,6,Yes,One Year,Credit Card,43,1359,,
1920WFZR,No,37,59,148.2,111,407,Yes,no,81.4,2,0,No,0,AL,8379137473,Male,45,No,No,Yes,3,No,Two Year,Direct Debit,10,369,,
5069BUOZ,No,71,143,498.8,213,504.1,Yes,no,252.1,0,0,No,0,AR,9220351454,Female,32,No,No,Yes,6,No,Two Year,Direct Debit,12,831,,
8240CWYS,No,32,129,284.7,160,409.6,Yes,no,204.8,2,19,No,80,GA,7142401117,Female,48,No,No,Yes,2,No,Month-to-Month,Direct Debit,42,1321,,
7025IOSR,No,3,18,32,9,27.6,Yes,no,13.8,1,0,No,0,WV,7352825250,Male,48,No,No,Yes,4,No,Month-to-Month,Credit Card,10,30,,
7760JITW,No,41,192,577.8,164,282.9,Yes,no,141.5,1,0,No,0,MO,9080767906,Male,21,Yes,No,Yes,3,No,Two Year,Credit Card,8,349,,
7564DULN,No,71,135,353.5,71,702.9,Yes,no,140.6,2,0,No,0,NV,8050004641,Female,60,No,No,Yes,5,No,Two Year,Direct Debit,10,678,,
9898QCSE,No,28,105,196.4,112,476,Yes,no,119,2,0,No,0,NV,9994040788,Male,22,Yes,No,Yes,3,No,Month-to-Month,Credit Card,9,248,,
3923DZKT,No,22,120,154,110,169.4,Yes,no,33.9,0,0,No,0,MI,9824622063,Female,33,No,No,Yes,4,No,Two Year,Credit Card,9,187,,
9946STKH,No,9,15,34.6,18,86.4,Yes,no,21.6,0,0,No,0,TN,8015889635,Female,27,Yes,No,Yes,2,No,Two Year,Credit Card,13,116,,
3440FOHR,No,4,10,28.7,12,27.2,Yes,no,6.8,0,12,Yes,0,VT,7454417382,Male,41,No,No,Yes,3,No,Month-to-Month,Credit Card,25,104,,
7602SQEW,No,40,247,566.6,0,0,No,no,0,2,4,Yes,0,HI,9027293758,Female,63,No,No,Yes,4,No,Month-to-Month,Credit Card,20,805,,
5107HRQS,No,51,123,306,0,0,No,no,0,1,12,Yes,0,VA,9990685647,Female,38,No,No,Yes,2,No,Month-to-Month,Direct Debit,32,1613,,
5852QHTA,No,27,132,273.3,0,0,No,no,0,0,12,No,93,UT,8639541446,Male,33,No,No,Yes,3,No,Month-to-Month,Direct Debit,35,943,,
0995LODK,No,68,209,479.1,0,0,No,no,0,4,5,Yes,0,MO,7159044660,Male,65,No,Yes,Yes,2,Yes,Two Year,Direct Debit,31,2111,,
5980OMJP,No,15,44,89.4,0,0,No,yes,0,1,6,Yes,0,FL,7987404560,Female,64,No,No,Yes,6,No,Month-to-Month,Direct Debit,24,363,,
3394KRCV,No,42,90,212,0,0,No,no,0,2,30,Yes,0,TX,8018614203,Female,32,No,No,Yes,3,Yes,Month-to-Month,Direct Debit,50,2112,,
7685UREJ,No,16,44,124.6,0,0,No,no,0,2,11,No,43,NC,8587970120,Female,51,No,No,Yes,4,No,Month-to-Month,Credit Card,11,175,,
1012ZGCQ,No,58,283,808.4,0,0,No,no,0,2,27,Yes,0,NH,7193447247,Female,34,No,No,Yes,6,No,Month-to-Month,Direct Debit,45,2617,,
2494JEGP,No,3,9,25.9,0,0,No,no,0,0,4,Yes,0,MN,9282117642,Female,65,No,Yes,Yes,3,No,Month-to-Month,Direct Debit,26,76,,
8563HTZO,No,10,31,80,0,0,No,no,0,2,0,No,0,SD,8956147899,Male,38,No,No,Yes,4,No,Two Year,Credit Card,9,90,,
5937FNGM,No,71,176,427.7,0,0,No,no,0,1,30,Yes,0,VA,9957266461,Female,27,Yes,No,Yes,2,Yes,Two Year,Direct Debit,27,1921,,
8142LWBP,No,67,324,741.8,0,0,No,no,0,1,2,Yes,0,ND,8464133093,Male,64,No,No,Yes,2,No,One Year,Direct Debit,27,1852,,
7175TMBU,No,5,31,69.9,0,0,No,no,0,0,3,Yes,0,HI,7921886453,Male,37,No,No,Yes,2,No,Month-to-Month,Credit Card,18,86,,
9435RPWV,No,13,65,196.1,0,0,No,no,0,0,0,No,0,WI,7935643722,Male,57,No,No,Yes,6,No,Month-to-Month,Direct Debit,13,166,,
0391ZUPB,No,21,105,250.6,0,0,No,no,0,0,0,No,0,WV,9486417213,Female,21,Yes,No,Yes,4,No,Month-to-Month,Direct Debit,8,170,,
2838ZFPU,No,54,143,428.7,0,0,No,no,0,0,29,Yes,0,KS,7852194551,Male,54,No,No,Yes,3,No,One Year,Direct Debit,56,2984,,
8322WQXX,No,47,183,474.8,0,0,No,no,0,0,27,Yes,0,MA,8499375991,Female,55,No,No,Yes,3,No,Month-to-Month,Credit Card,52,2461,,
8548FSVV,No,27,127,377,0,0,No,no,0,0,0,No,0,PA,9047587517,Male,48,No,No,Yes,4,No,Two Year,Credit Card,6,167,,
0802YAUD,No,3,5,12.6,0,0,No,no,0,0,0,No,0,NV,9681549025,Male,56,No,No,Yes,5,No,Month-to-Month,Credit Card,6,16,,
2313FFNH,No,25,112,252.6,0,0,No,no,0,0,14,Yes,0,TN,9294164325,Female,25,Yes,No,Yes,6,No,Month-to-Month,Direct Debit,28,713,,
5696GKII,No,60,222,665.1,420,864,Yes,yes,0,0,0,No,0,WY,8755196528,Female,43,No,No,Yes,3,No,Two Year,Credit Card,9,528,,
5409NFYK,No,71,121,352.6,0,0,No,no,0,0,0,No,0,TX,8064130032,Male,50,No,No,Yes,3,No,Two Year,Credit Card,7,474,,
5559OPFP,No,11,27,66.6,0,0,No,no,0,0,15,Yes,0,MA,8869422440,Male,21,Yes,No,Yes,5,No,Month-to-Month,Direct Debit,25,273,,
2633LCUB,No,5,11,34.1,0,0,No,no,0,0,0,No,0,CO,9081715293,Male,37,No,No,Yes,2,No,Month-to-Month,Credit Card,6,27,,
8189BELD,No,10,50,144.3,0,0,No,no,0,0,6,Yes,0,UT,9945549251,Male,69,No,Yes,Yes,6,No,One Year,Credit Card,20,210,,
1997QKYY,No,46,156,369.6,0,0,No,no,0,0,0,No,0,CO,9370072846,Female,47,No,No,Yes,2,No,Two Year,Direct Debit,8,374,,
8826JIMM,No,71,145,355,0,0,No,no,0,0,19,Yes,0,IN,8254669400,Male,64,No,No,Yes,5,Yes,Two Year,Direct Debit,35,2491,,
8049ANOP,No,32,57,128.2,0,0,No,no,0,0,10,Yes,0,MA,8189418527,Female,74,No,Yes,Yes,3,No,One Year,Direct Debit,34,1101,,
0684CWTT,No,17,80,221.9,0,0,No,no,0,0,10,Yes,0,ME,7423255221,Male,31,No,No,Yes,3,Yes,Month-to-Month,Paper Check,43,726,,
1933XPTN,No,18,79,183.1,36,171,Yes,yes,0,0,17,Yes,0,IL,8316744552,Male,28,Yes,No,Yes,6,No,Month-to-Month,Credit Card,11,203,,
4076DKSL,No,8,28,65.9,0,0,No,no,0,0,18,Yes,0,WA,9276182300,Female,25,Yes,No,Yes,5,No,Month-to-Month,Credit Card,30,249,,
6807LCED,No,70,405,1049,0,0,No,no,0,0,0,No,0,MS,9974037043,Female,28,Yes,No,Yes,2,No,Two Year,Direct Debit,9,622,,
7431RTYN,No,53,202,427.7,0,0,No,no,0,0,0,No,0,LA,9011748715,Male,45,No,No,Yes,2,No,Two Year,Credit Card,9,494,,
2705GSGU,No,61,179,488.3,0,0,No,no,0,0,21,Yes,0,KS,9008509925,Female,27,Yes,No,Yes,2,No,Month-to-Month,Credit Card,24,1448,,
0262ISLJ,No,46,197,598.9,0,0,No,no,0,0,3,Yes,0,WI,8262252202,Male,58,No,No,Yes,5,No,Month-to-Month,Direct Debit,42,1937,,
2347WMFX,No,68,637,1092.1,0,0,No,no,0,0,0,No,0,IL,8554402334,Female,46,No,No,Yes,3,No,Two Year,Direct Debit,11,784,,
0652BFYF,No,55,274,495.4,0,0,No,no,0,0,2,No,4,IA,9019030193,Male,56,No,No,Yes,6,No,One Year,Direct Debit,44,2432,,
8405DXBE,No,3,9,20.1,0,0,No,no,0,0,17,Yes,0,TX,9115023164,Female,27,Yes,No,Yes,4,No,Month-to-Month,Credit Card,17,49,,
0790HTZT,No,45,155,449.9,0,0,No,no,0,0,5,Yes,0,MN,8218053213,Female,61,No,No,Yes,3,No,Month-to-Month,Direct Debit,38,1699,,
8818JIGS,No,24,116,342.3,0,0,No,no,0,0,13,Yes,0,MA,9458259370,Female,64,No,No,Yes,5,Yes,One Year,Direct Debit,31,764,,
2148QDPR,No,70,307,700.8,0,0,No,no,0,0,8,Yes,0,TN,8246725068,Male,65,No,Yes,Yes,4,No,Two Year,Credit Card,42,2944,,
1004KFUB,No,56,308,721.9,0,0,No,no,0,0,9,Yes,0,WY,9266153620,Male,68,No,Yes,Yes,3,No,One Year,Credit Card,37,2055,,
8264BLTO,No,62,297,619.6,0,0,No,no,0,0,5,Yes,0,FL,7660258039,Male,60,No,No,Yes,6,Yes,Two Year,Direct Debit,49,3021,,
0888WEAB,No,64,329,894.2,0,0,No,no,0,0,0,No,0,MT,8160458883,Male,23,Yes,No,Yes,5,No,Two Year,Credit Card,11,689,,
1771FCFU,No,4,25,61.9,0,0,No,no,0,0,0,No,0,MI,7452804006,Male,20,Yes,No,Yes,4,No,Month-to-Month,Credit Card,8,34,,
3437AKMM,No,66,322,787.5,0,0,No,no,0,0,13,No,13,AL,9371977441,Female,31,No,No,Yes,6,No,Two Year,Direct Debit,34,2202,,
7318LDGR,No,66,194,461.9,0,0,No,no,0,0,0,No,0,FL,8708008642,Female,27,Yes,No,Yes,3,No,Two Year,Credit Card,10,679,,
9947TJJJ,No,60,76,239.4,0,0,No,no,0,0,0,No,0,OR,9864996368,Male,48,No,No,Yes,3,No,Two Year,Credit Card,8,476,,
6550YSQP,No,30,176,362,0,0,No,no,0,0,9,Yes,0,OH,8423487728,Female,60,No,No,Yes,6,Yes,Month-to-Month,Direct Debit,51,1548,,
2739TBFF,No,68,381,880.4,0,0,No,no,0,0,16,Yes,0,ID,8205255141,Male,21,Yes,No,Yes,2,Yes,Two Year,Direct Debit,46,3129,,
9333QHOO,No,71,545,1134.5,0,0,No,no,0,0,0,No,0,VA,9929402813,Female,50,No,No,Yes,4,No,Two Year,Direct Debit,6,437,,
9784CMQR,No,10,36,67.8,0,0,No,no,0,0,0,No,0,NH,8661508384,Female,31,No,No,Yes,6,No,Two Year,Credit Card,7,64,,
1588FFEK,No,33,229,462.5,0,0,No,no,0,0,38,No,22,AR,8311918424,Male,41,No,No,Yes,2,Yes,One Year,Credit Card,46,1532,,
9536LTUG,No,12,80,196.2,0,0,No,no,0,0,0,No,0,LA,8591504119,Male,46,No,No,Yes,6,No,Month-to-Month,Direct Debit,8,99,,
4970ETWJ,No,1,6,13,0,0,No,no,0,0,0,No,0,SC,9265771080,Male,67,No,Yes,Yes,6,No,Month-to-Month,Credit Card,9,9,,
5146ALIQ,No,43,60,172.3,0,0,No,no,0,0,0,No,0,VT,8083765458,Female,38,No,No,Yes,2,No,Two Year,Direct Debit,9,405,,
2649CMHD,No,59,215,594.4,236,525.1,Yes,yes,0,0,5,Yes,0,IL,7243516241,Female,47,No,No,Yes,6,No,Month-to-Month,Direct Debit,30,1784,,
4048QJBR,No,62,322,561.8,0,0,No,no,0,0,4,Yes,0,WI,9575787986,Male,44,No,No,Yes,2,No,One Year,Direct Debit,43,2692,,
1934WBUH,No,68,140,405.7,0,0,No,no,0,0,0,No,0,CT,7963784151,Male,51,No,No,Yes,5,No,Two Year,Direct Debit,8,569,,
4153GEXS,No,13,58,126.9,78,128.7,Yes,yes,0,0,17,Yes,0,IN,8022021020,Female,55,No,No,Yes,5,Yes,Month-to-Month,Credit Card,25,314,,
4575SITD,No,62,240,617.4,0,0,No,no,0,0,19,Yes,0,HI,7428168571,Female,41,No,No,Yes,4,Yes,One Year,Direct Debit,41,2528,,
5963AXOY,No,3,8,20.5,0,0,No,no,0,0,0,No,0,VA,8506039464,Male,37,No,No,Yes,5,No,Month-to-Month,Paper Check,9,27,,
3879YPYI,No,66,159,396.9,0,0,No,no,0,0,0,No,0,MO,9033821835,Male,68,No,Yes,Yes,5,No,Two Year,Credit Card,9,563,,
5290HHVV,No,44,78,218.2,0,0,No,no,0,0,27,Yes,0,NJ,9637189647,Female,57,No,No,Yes,4,Yes,Month-to-Month,Direct Debit,42,1823,,
7892VJYE,No,64,227,707.2,0,0,No,no,0,0,6,Yes,0,SD,8290143539,Male,34,No,No,Yes,2,Yes,Two Year,Credit Card,48,3097,,
0217HBZO,No,71,252,640.5,497,404.7,Yes,yes,0,0,18,Yes,0,OH,9038549485,Male,41,No,No,Yes,5,No,Month-to-Month,Direct Debit,34,2422,,
9143XCNA,No,61,489,983.4,0,0,No,no,0,0,0,No,0,NM,9336161382,Male,57,No,No,Yes,3,No,Two Year,Paper Check,9,575,,
0175FEVB,No,70,77,348,0,0,No,no,0,0,3,Yes,0,WY,8662385534,Female,54,No,No,Yes,2,Yes,Two Year,Credit Card,51,3542,,
6326EWNU,No,45,191,489.6,0,0,No,no,0,0,0,No,0,WV,7737020329,Male,46,No,No,Yes,3,No,Two Year,Paper Check,8,338,,
